time,target_inclination,sensor_inclination,target_orientation,sensor_orientation,sensor_orientation_fixed
9.09,20,19.81,90,91.112,91.11
9.11,20,19.79,90,91.0799,91.08
9.13,20,19.85,90,90.9125,90.91
9.15,20,19.94,90,90.807,90.81
9.17,20,20,90,90.6558,90.66
9.19,20,20.05,90,90.4908,90.49
9.21,20,20.13,90,90.3191,90.32
9.23,20,20.13,90,90.3674,90.37
9.25,20,19.98,90,90.4483,90.45
9.27,20,19.9,90,90.3457,90.35
9.29,20,19.88,90,90.5231,90.52
9.31,20,19.87,90,90.6943,90.69
9.33,20,19.87,90,90.6891,90.69
9.35,20,19.88,90,90.7447,90.74
9.37,20,19.89,90,90.9004,90.9
9.39,20,19.92,90,90.789,90.79
9.41,20,19.98,90,90.8295,90.83
9.43,20,19.99,90,90.8526,90.85
9.45,20,19.98,90,90.6885,90.69
9.47,20,19.98,90,90.5873,90.59
9.49,20,20.01,90,90.5921,90.59
9.52,20,20.01,90,90.5952,90.6
9.54,20,20.01,90,90.5828,90.58
9.56,20,20.02,90,90.5626,90.56
9.58,20,20.04,90,90.5862,90.59
9.6,20,20.03,90,90.5838,90.58
9.62,20,20.01,90,90.5042,90.5
9.64,20,20.03,90,90.383,90.38
9.66,20,20.03,90,90.2255,90.23
9.68,20,20.03,90,90.2628,90.26
9.7,20,20.05,90,90.2465,90.25
9.72,20,20.05,90,90.2527,90.25
9.74,20,20.08,90,90.2747,90.27
9.76,20,20.1,90,90.292,90.29
9.78,20,20.11,90,90.1923,90.19
9.8,20,20.15,90,90.0429,90.04
9.82,20,20.12,90,90.1197,90.12
9.84,20,20.07,90,90.1845,90.18
9.86,20,20.04,90,90.1523,90.15
9.88,20,20.04,90,90.2405,90.24
9.9,20,20.07,90,90.3385,90.34
9.92,20,20.06,90,90.4001,90.4
9.94,20,20.02,90,90.472,90.47
9.96,20,20.01,90,90.5818,90.58
9.98,20,19.97,90,90.6593,90.66
10,20,19.89,90,90.7983,90.8
10.02,20,19.82,90,90.8562,90.86
10.04,20,19.86,90,90.8573,90.86
10.06,20,19.85,90,90.8506,90.85
10.08,20,19.82,90,90.812,90.81
10.1,20,19.82,90,90.8512,90.85
10.12,20,19.87,90,90.8736,90.87
10.14,20,19.96,90,90.6381,90.64
10.17,20,19.97,90,90.4278,90.43
10.19,20,19.92,90,90.3371,90.34
10.21,20,19.98,90,90.0385,90.04
10.23,20,20.03,90,89.7531,89.75
10.25,20,20.07,90,89.6441,89.64
10.27,20,20.1,90,89.6325,89.63
10.29,20,20.13,90,89.704,89.7
10.31,20,20.06,90,89.8538,89.85
10.33,20,19.98,90,90.1078,90.11
10.35,20,19.97,90,90.2685,90.27
10.37,20,19.96,90,90.3179,90.32
10.39,20,19.95,90,90.3035,90.3
10.41,20,19.91,90,90.3702,90.37
10.43,20,19.88,90,90.4103,90.41
10.45,20,19.92,90,90.3789,90.38
10.47,20,20,90,90.3059,90.31
10.49,20,20.1,90,90.2769,90.28
10.51,20,20.09,90,90.207,90.21
10.53,20,20.04,90,90.1056,90.11
10.55,20,19.99,90,90.1263,90.13
10.57,20,19.99,90,90.1382,90.14
10.59,20,19.98,90,90.1694,90.17
10.61,20,19.97,90,90.2541,90.25
10.63,20,19.99,90,90.2751,90.28
10.65,20,20.01,90,90.2846,90.28
10.67,20,19.98,90,90.4786,90.48
10.69,20,19.97,90,90.5712,90.57
10.71,20,19.93,90,90.6839,90.68
10.73,20,19.92,90,90.7553,90.76
10.75,20,19.91,90,90.7182,90.72
10.77,20,19.91,90,90.6496,90.65
10.8,20,19.93,90,90.6247,90.62
10.82,20,19.95,90,90.6213,90.62
10.84,20,19.94,90,90.6516,90.65
10.86,20,19.92,90,90.7715,90.77
10.88,20,19.91,90,90.7798,90.78
10.9,20,19.89,90,90.5494,90.55
10.92,20,19.94,90,90.3774,90.38
10.94,20,19.96,90,90.3062,90.31
10.96,20,20.03,90,90.1676,90.17
10.98,20,20.08,90,90.0882,90.09
11,20,20.12,90,90.0638,90.06
11.02,20,20.13,90,90.0674,90.07
11.04,20,20.09,90,89.9856,89.99
11.06,20,20.05,90,89.9051,89.91
11.08,20,20.04,90,89.7314,89.73
11.1,20,20.08,90,89.6224,89.62
11.12,20,20.12,90,89.7433,89.74
11.14,20,20.18,90,89.7579,89.76
11.16,20,20.21,90,89.7523,89.75
11.18,20,20.21,90,89.8593,89.86
11.2,20,20.22,90,89.8786,89.88
11.22,20,20.2,90,89.7993,89.8
11.24,20,20.15,90,89.7576,89.76
11.26,20,20.15,90,89.8474,89.85
11.28,20,20.22,90,89.9247,89.92
11.3,20,20.29,90,89.9114,89.91
11.32,20,20.34,90,89.7784,89.78
11.34,20,20.4,90,89.8438,89.84
11.36,20,20.34,90,89.6984,89.7
11.38,20,20.28,90,89.5312,89.53
11.4,20,20.25,90,89.4424,89.44
11.43,20,20.24,90,89.4369,89.44
11.45,20,20.23,90,89.5256,89.53
11.47,20,20.16,90,89.7419,89.74
11.49,20,20.12,90,89.7897,89.79
11.51,20,20.21,90,89.8285,89.83
11.53,20,20.17,90,89.8668,89.87
11.55,20,20.1,90,89.7917,89.79
11.57,20,20.12,90,89.8807,89.88
11.59,20,20.15,90,90.0496,90.05
11.61,20,20.13,90,90.0078,90.01
11.63,20,20.15,90,89.917,89.92
11.65,20,20.22,90,89.941,89.94
11.67,20,20.26,90,89.8824,89.88
11.69,20,20.2,90,89.9184,89.92
11.71,20,20.07,90,90.0029,90
11.73,20,20.01,90,90.0975,90.1
11.75,20,19.98,90,90.1865,90.19
11.77,20,19.94,90,90.2557,90.26
11.79,20,19.91,90,90.2449,90.24
11.81,20,19.95,90,90.285,90.29
11.83,20,19.99,90,90.4242,90.42
11.85,20,19.94,90,90.4955,90.5
11.87,20,19.82,90,90.5125,90.51
11.89,20,19.81,90,90.5992,90.6
11.91,20,19.82,90,90.6681,90.67
11.93,20,19.74,90,90.6614,90.66
11.95,20,19.69,90,90.6382,90.64
11.97,20,19.74,90,90.536,90.54
12,20,19.81,90,90.4586,90.46
12.02,20,19.85,90,90.4668,90.47
12.04,20,19.82,90,90.438,90.44
12.06,20,19.8,90,90.4116,90.41
12.08,20,19.84,90,90.4224,90.42
12.1,20,19.88,90,90.3338,90.33
12.12,20,19.9,90,90.0885,90.09
12.14,20,19.99,90,89.9573,89.96
12.16,20,20.05,90,89.8417,89.84
12.18,20,20.07,90,89.7512,89.75
12.2,20,20.1,90,89.7042,89.7
12.22,20,20.17,90,89.5682,89.57
12.24,20,20.21,90,89.3656,89.37
12.26,20,20.2,90,89.1907,89.19
12.28,20,20.2,90,89.0368,89.04
12.3,20,20.25,90,88.9994,89
12.32,20,20.28,90,89.0298,89.03
12.34,20,20.22,90,89.175,89.18
12.36,20,20.16,90,89.5684,89.57
12.38,20,20.07,90,89.8344,89.83
12.4,20,19.95,90,90.0029,90
12.42,20,19.89,90,90.2076,90.21
12.44,20,19.88,90,90.3029,90.3
12.46,20,19.84,90,90.4183,90.42
12.48,20,19.86,90,90.6342,90.63
12.5,20,19.88,90,90.7516,90.75
12.52,20,19.8,90,90.8553,90.86
12.54,20,19.75,90,90.9136,90.91
12.56,20,19.77,90,90.991,90.99
12.58,20,19.87,90,90.7716,90.77
12.6,20,19.93,90,90.4464,90.45
12.63,20,19.96,90,90.2536,90.25
12.65,20,20.04,90,90.0561,90.06
12.67,20,20.13,90,89.818,89.82
12.69,20,20.12,90,89.7162,89.72
12.71,20,20.07,90,89.8148,89.81
12.73,20,20.02,90,89.9808,89.98
12.75,20,19.92,90,90.2419,90.24
12.77,20,19.84,90,90.5195,90.52
12.79,20,19.8,90,90.5772,90.58
12.81,20,19.76,90,90.6291,90.63
12.83,20,19.7,90,90.8697,90.87
12.85,20,19.7,90,91.0002,91
12.87,20,19.72,90,90.9642,90.96
12.89,20,19.78,90,90.9297,90.93
12.91,20,19.81,90,90.9243,90.92
12.93,20,19.82,90,90.835,90.84
12.95,20,19.86,90,90.827,90.83
12.97,20,19.86,90,90.8948,90.89
12.99,20,19.79,90,90.8892,90.89
13.01,20,19.74,90,90.9132,90.91
13.03,20,19.68,90,91.0492,91.05
13.05,20,19.65,90,91.0547,91.05
13.07,20,19.7,90,91.0987,91.1
13.09,20,19.74,90,91.225,91.23
13.11,20,19.82,90,91.0632,91.06
13.13,20,19.84,90,90.7867,90.79
13.15,20,19.89,90,90.5463,90.55
13.17,20,19.95,90,90.3493,90.35
13.19,20,19.97,90,90.1901,90.19
13.21,20,19.97,90,90.1952,90.2
13.24,20,20.01,90,90.0816,90.08
13.26,20,20.06,90,89.8522,89.85
13.28,20,20.07,90,89.995,90
13.3,20,20.01,90,89.9931,89.99
13.32,20,20.01,90,89.7479,89.75
13.34,20,19.95,90,90.0499,90.05
13.36,20,19.91,90,90.172,90.17
13.38,20,19.95,90,90.0378,90.04
13.4,20,19.99,90,90.0043,90
13.42,20,19.94,90,90.2505,90.25
13.44,20,19.9,90,90.2427,90.24
13.46,20,19.94,90,90.2493,90.25
13.48,20,19.94,90,90.3868,90.39
13.5,20,19.87,90,90.4834,90.48
13.52,20,19.83,90,90.688,90.69
13.54,20,19.78,90,90.9481,90.95
13.56,20,19.74,90,90.8573,90.86
13.58,20,19.75,90,90.9928,90.99
13.6,20,19.77,90,91.0807,91.08
13.62,20,19.8,90,90.978,90.98
13.64,20,19.86,90,90.8822,90.88
13.66,20,19.92,90,90.7852,90.79
13.68,20,19.9,90,90.6864,90.69
13.7,20,19.89,90,90.5549,90.55
13.72,20,19.94,90,90.3949,90.39
13.74,20,19.94,90,90.3482,90.35
13.76,20,19.95,90,90.2861,90.29
13.78,20,19.96,90,90.2408,90.24
13.8,20,19.98,90,90.1973,90.2
13.83,20,20.01,90,90.1175,90.12
13.85,20,20.01,90,90.0827,90.08
13.87,20,20.01,90,89.9398,89.94
13.89,20,20.05,90,89.7714,89.77
13.91,20,20.08,90,89.8482,89.85
13.93,20,20.08,90,89.9024,89.9
13.95,20,20.13,90,89.8735,89.87
13.97,20,20.19,90,89.8143,89.81
13.99,20,20.22,90,89.7642,89.76
14.01,20,20.3,90,89.5732,89.57
14.03,20,20.32,90,89.527,89.53
14.05,20,20.29,90,89.6031,89.6
14.07,20,20.28,90,89.4185,89.42
14.09,20,20.29,90,89.3042,89.3
14.11,20,20.31,90,89.3077,89.31
14.13,20,20.25,90,89.4306,89.43
14.15,20,20.13,90,89.6938,89.69
14.17,20,19.99,90,90.2587,90.26
14.19,20,19.88,90,90.79,90.79
14.21,20,19.73,90,91.0466,91.05
14.23,20,19.66,90,91.2411,91.24
14.25,20,19.69,90,91.3264,91.33
14.27,20,19.75,90,91.1353,91.14
14.29,20,19.79,90,90.8956,90.9
14.31,20,19.87,90,90.7867,90.79
14.33,20,19.99,90,90.7453,90.75
14.35,20,19.97,90,90.77,90.77
14.37,20,19.87,90,90.6814,90.68
14.39,20,19.79,90,90.6419,90.64
14.41,20,19.79,90,90.7098,90.71
14.44,20,19.77,90,90.8757,90.88
14.46,20,19.69,90,90.9831,90.98
14.48,20,19.61,90,90.9855,90.99
14.5,20,19.67,90,90.9898,90.99
14.52,20,19.77,90,90.6886,90.69
14.54,20,19.78,90,90.6954,90.7
14.56,20,19.76,90,90.8367,90.84
14.58,20,19.84,90,90.6664,90.67
14.6,20,19.91,90,90.5493,90.55
14.62,20,19.93,90,90.5992,90.6
14.64,20,19.95,90,90.3738,90.37
14.66,20,19.98,90,90.155,90.16
14.68,20,20.02,90,90.1912,90.19
14.7,20,20,90,90.0573,90.06
14.72,20,20.03,90,89.9668,89.97
14.74,20,20.1,90,90.1206,90.12
14.76,20,20.1,90,90.1356,90.14
14.78,20,20.06,90,90.103,90.1
14.8,20,20.05,90,90.2467,90.25
14.82,20,20.07,90,90.3357,90.34
14.84,20,20.03,90,90.2801,90.28
14.86,20,19.98,90,90.3258,90.33
14.88,20,19.98,90,90.3427,90.34
14.9,20,19.97,90,90.4713,90.47
14.92,20,19.92,90,90.5013,90.5
14.94,20,19.97,90,90.2949,90.29
14.96,20,20.03,90,90.1138,90.11
14.98,20,20.1,90,89.9446,89.94
15,20,20.07,90,89.8742,89.87
15.02,20,20.09,90,89.8268,89.83
15.05,20,20.03,90,89.7137,89.71
15.07,20,20,90,89.8319,89.83
15.09,20,19.98,90,89.9189,89.92
15.11,20,19.95,90,89.989,89.99
15.13,20,19.94,90,90.0757,90.08
15.15,20,19.93,90,90.0613,90.06
15.17,20,19.94,90,89.8903,89.89
15.19,20,19.97,90,89.817,89.82
15.21,20,20.02,90,89.7384,89.74
15.23,20,20.06,90,89.6635,89.66
15.25,20,20.07,90,89.6552,89.66
15.27,20,20.11,90,89.4938,89.49
15.29,20,20.14,90,89.3968,89.4
15.31,20,20.14,90,89.4076,89.41
15.33,20,20.17,90,89.3903,89.39
15.35,20,20.25,90,89.2567,89.26
15.37,20,20.32,90,89.2745,89.27
15.39,20,20.34,90,89.3716,89.37
15.41,20,20.32,90,89.4379,89.44
15.43,20,20.29,90,89.5371,89.54
15.45,20,20.24,90,89.7235,89.72
15.47,20,20.17,90,89.8538,89.85
15.49,20,20.08,90,90.1111,90.11
15.51,20,20.04,90,90.3131,90.31
15.53,20,19.99,90,90.3606,90.36
15.55,20,19.93,90,90.482,90.48
15.57,20,19.91,90,90.6032,90.6
15.59,20,19.91,90,90.5605,90.56
15.61,20,19.86,90,90.581,90.58
15.63,20,19.83,90,90.5261,90.53
15.65,20,19.86,90,90.4787,90.48
15.67,20,19.92,90,90.3177,90.32
15.7,20,19.99,90,90.0253,90.03
15.72,20,20.07,90,89.7018,89.7
15.74,20,20.14,90,89.4448,89.44
15.76,20,20.22,90,89.1597,89.16
15.78,20,20.28,90,88.9515,88.95
15.8,20,20.28,90,88.9092,88.91
15.82,20,20.23,90,88.9793,88.98
15.84,20,20.1,90,89.4685,89.47
15.86,20,19.97,90,89.9211,89.92
15.88,20,19.89,90,90.1137,90.11
15.9,20,19.86,90,90.1866,90.19
15.92,20,19.81,90,90.3969,90.4
15.94,20,19.72,90,90.6194,90.62
15.96,20,19.72,90,90.6069,90.61
15.98,20,19.77,90,90.5662,90.57
16,20,19.78,90,90.6471,90.65
16.02,20,19.81,90,90.6392,90.64
16.04,20,19.77,90,90.7434,90.74
16.06,20,19.73,90,90.6884,90.69
16.08,20,19.79,90,90.2314,90.23
16.1,20,19.92,90,89.8832,89.88
16.12,20,20,90,89.6639,89.66
16.14,20,20.06,90,89.2735,89.27
16.16,20,20.19,90,89.1387,89.14
16.18,20,20.28,90,89.0934,89.09
16.2,20,20.19,90,89.1913,89.19
16.22,20,20.1,90,89.4806,89.48
16.24,20,20.05,90,89.8426,89.84
16.26,20,20.04,90,89.9827,89.98
16.28,20,19.94,90,90.0656,90.07
16.3,20,19.83,90,90.5134,90.51
16.32,20,19.78,90,90.7676,90.77
16.34,20,19.78,90,90.8676,90.87
16.37,20,19.72,90,91.0668,91.07
16.39,20,19.69,90,91.1481,91.15
16.41,20,19.77,90,91.1755,91.18
16.43,20,19.96,90,91.2039,91.2
16.45,20,19.91,90,91.1376,91.14
16.47,20,19.89,90,91.1423,91.14
16.49,20,19.97,90,91.0614,91.06
16.51,20,20.05,90,90.8931,90.89
16.53,20,19.91,90,91.052,91.05
16.55,20,19.83,90,91.139,91.14
16.57,20,19.91,90,90.7161,90.72
16.59,20,19.98,90,90.4659,90.47
16.61,20,20.05,90,90.122,90.12
16.63,20,20.14,90,89.729,89.73
16.65,20,20.21,90,89.5423,89.54
16.67,20,20.25,90,89.3734,89.37
16.69,20,20.28,90,89.1958,89.2
16.71,20,20.29,90,89.3174,89.32
16.73,20,20.25,90,89.6564,89.66
16.75,20,20.12,90,89.834,89.83
16.77,20,20.07,90,89.9674,89.97
16.79,20,20.03,90,90.268,90.27
16.81,20,19.97,90,90.2925,90.29
16.83,20,19.97,90,90.2701,90.27
16.85,20,19.98,90,90.4119,90.41
16.87,20,20.01,90,90.429,90.43
16.89,20,19.99,90,90.3392,90.34
16.91,20,19.98,90,90.2112,90.21
16.93,20,19.96,90,90.0869,90.09
16.95,20,20.02,90,89.773,89.77
16.97,20,20.22,90,89.2487,89.25
16.99,20,20.39,90,88.8215,88.82
17.02,20,20.49,90,88.4855,88.49
17.04,20,20.56,90,88.1796,88.18
17.06,20,20.64,90,87.9953,88
17.08,20,20.66,90,87.9889,87.99
17.1,20,20.6,90,88.0804,88.08
17.12,20,20.55,90,88.2225,88.22
17.14,20,20.43,90,88.5854,88.59
17.16,20,20.31,90,88.9936,88.99
17.18,20,20.3,90,89.2357,89.24
17.2,20,20.3,90,89.4471,89.45
17.22,20,20.22,90,89.8018,89.8
17.24,20,20.13,90,89.9547,89.95
17.26,20,20.1,90,89.9491,89.95
17.28,20,20.13,90,90.0907,90.09
17.3,20,20.14,90,90.0866,90.09
17.32,20,20.08,90,90.0089,90.01
17.34,20,20.09,90,90.0729,90.07
17.36,20,20.06,90,90.2701,90.27
17.38,20,19.96,90,90.518,90.52
17.4,20,19.84,90,90.8283,90.83
17.42,20,19.77,90,90.9299,90.93
17.44,20,19.77,90,90.9831,90.98
17.46,20,19.72,90,91.2564,91.26
17.48,20,19.68,90,91.1652,91.17
17.5,20,19.74,90,90.9573,90.96
17.52,20,19.81,90,90.8516,90.85
17.54,20,19.81,90,90.7914,90.79
17.56,20,19.81,90,90.5735,90.57
17.58,20,19.84,90,90.4456,90.45
17.6,20,19.85,90,90.4723,90.47
17.62,20,19.82,90,90.3525,90.35
17.65,20,19.83,90,90.2142,90.21
17.67,20,19.85,90,90.21,90.21
17.69,20,19.86,90,90.1949,90.19
17.71,20,19.89,90,90.1177,90.12
17.73,20,19.94,90,90.1845,90.18
17.75,20,19.97,90,90.1976,90.2
17.77,20,19.97,90,90.1184,90.12
17.79,20,19.96,90,90.0961,90.1
17.81,20,19.97,90,90.0987,90.1
17.83,20,19.96,90,90.0283,90.03
17.85,20,19.97,90,89.8863,89.89
17.87,20,20.05,90,89.6317,89.63
17.89,20,20.2,90,89.3421,89.34
17.91,20,20.34,90,89.1735,89.17
17.93,20,20.45,90,88.9368,88.94
17.95,20,20.51,90,88.5034,88.5
17.97,20,20.53,90,88.363,88.36
17.99,20,20.51,90,88.461,88.46
18.01,20,20.39,90,88.7018,88.7
18.03,20,20.27,90,89.126,89.13
18.05,20,20.18,90,89.5903,89.59
18.07,20,20.08,90,89.7464,89.75
18.09,20,20.01,90,89.8283,89.83
18.11,20,19.97,90,90.1369,90.14
18.13,20,19.92,90,90.2699,90.27
18.15,20,19.88,90,90.3997,90.4
18.17,20,19.88,90,90.4995,90.5
18.19,20,19.86,90,90.5834,90.58
18.21,20,19.82,90,90.6812,90.68
18.23,20,19.8,90,90.8198,90.82
18.26,20,19.75,90,90.9614,90.96
18.28,20,19.72,90,91.0158,91.02
18.3,20,19.71,90,90.9797,90.98
18.32,20,19.72,90,90.976,90.98
18.34,20,19.74,90,90.8253,90.83
18.36,20,19.76,90,90.6946,90.69
18.38,20,19.81,90,90.5564,90.56
18.4,20,19.89,90,90.2942,90.29
18.42,20,19.99,90,90.0753,90.08
18.44,20,20.09,90,89.6922,89.69
18.46,20,20.23,90,89.231,89.23
18.48,20,20.34,90,89.0094,89.01
18.5,20,20.34,90,88.9798,88.98
18.52,20,20.32,90,88.8807,88.88
18.54,20,20.26,90,89.2523,89.25
18.56,20,20.19,90,89.7121,89.71
18.58,20,20.06,90,89.8905,89.89
18.6,20,20.04,90,89.9354,89.94
18.62,20,20.13,90,90.2422,90.24
18.64,20,20.17,90,90.2442,90.24
18.66,20,20.2,90,89.9998,90
18.68,20,20.29,90,89.6796,89.68
18.7,20,20.36,90,89.5772,89.58
18.72,20,20.36,90,89.4866,89.49
18.74,20,20.31,90,89.2648,89.26
18.76,20,20.29,90,89.1944,89.19
18.78,20,20.27,90,89.2614,89.26
18.8,20,20.18,90,89.4399,89.44
18.82,20,20.14,90,89.5548,89.55
18.84,20,20.12,90,89.661,89.66
18.87,20,20.07,90,89.7424,89.74
18.89,20,20.01,90,89.7883,89.79
18.91,20,19.96,90,89.8579,89.86
18.93,20,19.89,90,90.1028,90.1
18.95,20,19.82,90,90.3788,90.38
18.97,20,19.78,90,90.4206,90.42
18.99,20,19.8,90,90.4269,90.43
19.01,20,19.83,90,90.4896,90.49
19.03,20,19.84,90,90.2203,90.22
19.05,20,19.84,90,89.8232,89.82
19.07,20,19.88,90,89.6446,89.64
19.09,20,19.96,90,89.4735,89.47
19.11,20,20.02,90,89.2339,89.23
19.13,20,20.09,90,89.1043,89.1
19.15,20,20.13,90,89.1349,89.13
19.17,20,20.08,90,89.3219,89.32
19.19,20,19.98,90,89.616,89.62
19.21,20,19.88,90,89.9406,89.94
19.23,20,19.82,90,90.1358,90.14
19.25,20,19.75,90,90.3263,90.33
19.27,20,19.62,90,90.5906,90.59
19.29,20,19.61,90,90.6135,90.61
19.31,20,19.74,90,90.4111,90.41
19.33,20,19.87,90,90.1999,90.2
19.35,20,19.93,90,90.0318,90.03
19.37,20,19.98,90,89.8405,89.84
19.39,20,20,90,89.8109,89.81
19.41,20,19.95,90,89.9941,89.99
19.43,20,19.86,90,90.1921,90.19
19.45,20,19.75,90,90.4074,90.41
19.47,20,19.66,90,90.5313,90.53
19.49,20,19.57,90,90.5668,90.57
19.51,20,19.53,90,90.6271,90.63
19.54,20,19.62,90,90.5458,90.55
19.56,20,19.7,90,90.403,90.4
19.58,20,19.76,90,90.2078,90.21
19.6,20,19.92,90,89.9837,89.98
19.62,20,20.01,90,89.873,89.87
19.64,20,20,90,89.746,89.75
19.66,20,20.02,90,89.737,89.74
19.68,20,20.01,90,89.8219,89.82
19.7,20,20.01,90,89.8669,89.87
19.72,20,19.89,90,90.0455,90.05
19.74,20,19.85,90,90.2522,90.25
19.76,20,19.9,90,90.2983,90.3
19.78,20,19.95,90,90.301,90.3
19.8,20,19.92,90,90.449,90.45
19.82,20,19.92,90,90.4296,90.43
19.84,20,19.93,90,90.3878,90.39
19.86,20,19.88,90,90.4992,90.5
19.88,20,19.85,90,90.538,90.54
19.9,20,19.88,90,90.4206,90.42
19.92,20,19.91,90,90.3908,90.39
19.94,20,19.98,90,90.074,90.07
19.96,20,20.07,90,89.7136,89.71
19.98,20,20.16,90,89.5332,89.53
0,20,20.22,135,89.4105,89.41
0.02,20,20.27,135,89.1726,89.17
0.04,20,20.28,135,89.0904,89.09
0.06,20,20.24,135,89.2772,89.28
0.08,20,20.17,135,89.435,89.44
0.1,20,20.05,135,89.6886,89.69
0.12,20,19.96,135,89.9825,89.98
0.14,20,19.93,135,90.1376,90.14
0.16,20,19.94,135,90.2513,90.25
0.18,20,19.95,135,90.2862,90.29
0.2,20,20,135,90.1547,90.15
0.22,20,20.01,135,89.956,89.96
0.24,20,20.02,135,89.8278,89.83
0.26,20,20.06,135,89.8301,89.83
0.29,20,20.14,135,89.8059,89.81
0.31,20,20.24,135,89.6752,89.68
0.33,20,20.18,135,89.7833,89.78
0.35,20,20.17,135,90.0048,90
0.37,20,20.27,135,90.1362,90.14
0.39,20,20.35,135,90.2319,90.23
0.41,20,20.29,135,90.5117,90.51
0.43,20,20.15,135,90.7733,90.77
0.45,20,20.16,135,91.0919,91.09
0.47,20,20.18,135,91.2962,91.3
0.49,20,20.17,135,91.5588,91.56
0.51,20,20.11,135,91.9507,91.95
0.53,20,20.07,135,92.3302,92.33
0.55,20,20.04,135,92.5007,92.5
0.57,20,20,135,92.6549,92.65
0.59,20,19.92,135,93.1005,93.1
0.61,20,19.93,135,93.4236,93.42
0.63,20,19.82,135,93.9445,93.94
0.65,20,19.69,135,94.3838,94.38
0.67,20,19.74,135,94.6813,94.68
0.69,20,19.82,135,94.8833,94.88
0.71,20,19.99,135,94.9958,95
0.73,20,20.12,135,95.1848,95.18
0.75,20,20.09,135,95.4104,95.41
0.77,20,20.12,135,95.726,95.73
0.79,20,20.17,135,96.0138,96.01
0.81,20,20.29,135,96.1882,96.19
0.83,20,20.48,135,96.4777,96.48
0.85,20,20.51,135,96.9448,96.94
0.87,20,20.5,135,97.3356,97.34
0.89,20,20.49,135,97.7529,97.75
0.92,20,20.75,135,97.9958,98
0.94,20,20.79,135,98.3913,98.39
0.96,20,20.84,135,99.0114,99.01
0.98,20,20.9,135,99.4837,99.48
1,20,20.87,135,100.0729,100.07
1.02,20,20.8,135,101.0251,101.03
1.04,20,20.68,135,101.8429,101.84
1.06,20,20.5,135,102.7376,102.74
1.08,20,20.25,135,103.6757,103.68
1.1,20,20.22,135,104.173,104.17
1.12,20,20.25,135,104.5923,104.59
1.14,20,20.25,135,104.9726,104.97
1.16,20,20.32,135,105.2978,105.3
1.18,20,20.55,135,105.5656,105.57
1.2,20,20.62,135,105.5307,105.53
1.22,20,20.79,135,105.6942,105.69
1.24,20,20.7,135,106.9242,106.92
1.26,20,20.76,135,107.2701,107.27
1.28,20,20.81,135,107.4227,107.42
1.3,20,20.8,135,107.7364,107.74
1.32,20,20.78,135,107.5258,107.53
1.34,20,20.72,135,107.3222,107.32
1.36,20,20.74,135,107.4477,107.45
1.38,20,20.91,135,107.5401,107.54
1.4,20,20.93,135,107.203,107.2
1.42,20,21.01,135,107.0449,107.04
1.44,20,21.25,135,107.3328,107.33
1.46,20,21.3,135,107.3889,107.39
1.48,20,21.26,135,107.6938,107.69
1.5,20,21.21,135,108.1957,108.2
1.53,20,21.27,135,108.3346,108.33
1.55,20,21.21,135,108.5414,108.54
1.57,20,21.2,135,108.7203,108.72
1.59,20,21.27,135,108.6069,108.61
1.61,20,21.3,135,108.6442,108.64
1.63,20,21.23,135,108.9586,108.96
1.65,20,21.17,135,109.1852,109.19
1.67,20,21.16,135,109.3606,109.36
1.69,20,21.22,135,109.5623,109.56
1.71,20,21.18,135,109.9378,109.94
1.73,20,21.01,135,110.7259,110.73
1.75,20,20.84,135,111.8385,111.84
1.77,20,20.84,135,112.7455,112.75
1.79,20,20.84,135,113.4173,113.42
1.81,20,20.75,135,114.0669,114.07
1.83,20,20.7,135,114.6605,114.66
1.85,20,20.68,135,114.8501,114.85
1.87,20,20.65,135,114.4539,114.45
1.89,20,20.64,135,113.8315,113.83
1.91,20,20.66,135,113.2897,113.29
1.93,20,20.69,135,112.8197,112.82
1.95,20,20.69,135,112.3542,112.35
1.97,20,20.7,135,112.2288,112.23
1.99,20,20.7,135,112.5698,112.57
2.01,20,20.47,135,113.2827,113.28
2.03,20,20.31,135,113.9194,113.92
2.05,20,20.26,135,114.4576,114.46
2.07,20,20.28,135,114.8932,114.89
2.09,20,20.26,135,115.1846,115.18
2.11,20,20.29,135,115.2762,115.28
2.14,20,20.36,135,115.2707,115.27
2.16,20,20.4,135,115.2076,115.21
2.18,20,20.44,135,115.116,115.12
2.2,20,20.56,135,115.0368,115.04
2.22,20,20.59,135,114.9297,114.93
2.24,20,20.56,135,114.7084,114.71
2.26,20,20.58,135,114.5033,114.5
2.28,20,20.62,135,114.313,114.31
2.3,20,20.66,135,114.0944,114.09
2.32,20,20.66,135,113.942,113.94
2.34,20,20.68,135,113.8999,113.9
2.36,20,20.72,135,113.9509,113.95
2.38,20,20.74,135,114.0534,114.05
2.4,20,20.75,135,114.1914,114.19
2.42,20,20.73,135,114.3341,114.33
2.44,20,20.67,135,114.4278,114.43
2.46,20,20.65,135,114.5316,114.53
2.48,20,20.67,135,114.5796,114.58
2.5,20,20.61,135,114.8085,114.81
2.52,20,20.56,135,115.0951,115.1
2.54,20,20.55,135,115.4417,115.44
2.56,20,20.56,135,115.7766,115.78
2.58,20,20.52,135,115.9686,115.97
2.6,20,20.52,135,116.0786,116.08
2.63,20,20.5,135,116.0876,116.09
2.65,20,20.47,135,115.8216,115.82
2.67,20,20.47,135,115.547,115.55
2.69,20,20.51,135,115.2718,115.27
